0.8730087280273438,1.0149455070495605,0.8079251050949097,1.015627145767212,0.7370774745941162,0.9796539545059204,0.6715017557144165,0.9630156755447388,0.614422082901001,0.945128321647644,0.7741791605949402,0.843237042427063,0.7461321353912354,0.7495001554489136,0.737583339214325,0.715880274772644,0.7353971600532532,0.7337421178817749,0.8401820063591003,0.8149997591972351,0.8478702902793884,0.6905065178871155,0.848398745059967,0.6676689386367798,0.8427004814147949,0.6978261470794678,0.8996136784553528,0.8278036713600159,0.9266979694366455,0.7058007717132568,0.931727945804596,0.6859921813011169,0.9273722171783447,0.7096025943756104,0.9479542970657349,0.8719150424003601,0.9792327284812927,0.7990477085113525,0.9919357299804688,0.7871237993240356,0.9928678870201111,0.8072355389595032,pinch
0.8694852590560913,1.0029000043869019,0.7820965051651001,0.990609884262085,0.70220547914505,0.9551165699958801,0.6344459056854248,0.9281784892082214,0.5708798766136169,0.9023604989051819,0.7467995882034302,0.7665038704872131,0.7173339128494263,0.6844371557235718,0.6866645216941833,0.6514958143234253,0.6572629809379578,0.6390827298164368,0.8063355088233948,0.736968994140625,0.7893877625465393,0.6217093467712402,0.7604451775550842,0.559984564781189,0.727142333984375,0.5235301852226257,0.8632270097732544,0.7449234127998352,0.874302089214325,0.6289429664611816,0.8616769909858704,0.5748990774154663,0.8350474238395691,0.539137601852417,0.9156768918037415,0.7859744429588318,0.9535067677497864,0.7089104652404785,0.957728922367096,0.658113956451416,0.9434334635734558,0.6156629323959351,pinch
0.8480092883110046,0.9798381924629211,0.7516388893127441,0.9563027620315552,0.6717885732650757,0.9066505432128906,0.6049385070800781,0.8753221035003662,0.5418599843978882,0.8586617708206177,0.7130430936813354,0.6909146308898926,0.6803388595581055,0.598869264125824,0.6446016430854797,0.5674164295196533,0.6068803071975708,0.5542856454849243,0.7689079642295837,0.6626367568969727,0.7547973394393921,0.5439722537994385,0.7266082763671875,0.4786936342716217,0.692176878452301,0.42853134870529175,0.8239951133728027,0.673425018787384,0.8384632468223572,0.5600181221961975,0.823582649230957,0.4993697702884674,0.7955261468887329,0.44902247190475464,0.8741928339004517,0.7181428074836731,0.9108924865722656,0.6363974213600159,0.9148637056350708,0.5781723260879517,0.9054278135299683,0.524551272392273,pinch
0.8164482116699219,0.9479016065597534,0.7312343120574951,0.9245014190673828,0.6524574756622314,0.864998459815979,0.5889600515365601,0.8323428630828857,0.5300997495651245,0.8252478837966919,0.6905910968780518,0.6607299447059631,0.650199294090271,0.5659708976745605,0.6134878993034363,0.5245656967163086,0.5731163024902344,0.49497732520103455,0.7436566948890686,0.6328650116920471,0.7282631397247314,0.5100091695785522,0.7042708992958069,0.43960753083229065,0.6744983792304993,0.38089075684547424,0.7966376543045044,0.6418049931526184,0.8082225918769836,0.526563823223114,0.795241117477417,0.4614454507827759,0.7704998850822449,0.40252068638801575,0.8462486863136292,0.6795718669891357,0.8793965578079224,0.5889987945556641,0.8844234943389893,0.5275905728340149,0.8769866228103638,0.4690040647983551,pinch
0.7897483706474304,0.9035786390304565,0.7102159261703491,0.8815088868141174,0.6342710256576538,0.8288126587867737,0.5702536702156067,0.801531195640564,0.5130285024642944,0.7917539477348328,0.6676897406578064,0.618594765663147,0.6280381083488464,0.5309619903564453,0.5922143459320068,0.4895468056201935,0.555850625038147,0.4606199264526367,0.716986358165741,0.588521420955658,0.7005897164344788,0.4645780026912689,0.6774231195449829,0.3931286036968231,0.6501893401145935,0.337912380695343,0.7670271992683411,0.5962594747543335,0.7806172966957092,0.4811241924762726,0.7673242092132568,0.41544410586357117,0.742755651473999,0.3583308160305023,0.8140983581542969,0.6350250244140625,0.8464611768722534,0.545682966709137,0.8503004908561707,0.48500508069992065,0.8403974175453186,0.4273071587085724,pinch
0.7782319784164429,0.8779751658439636,0.6973466277122498,0.8546081781387329,0.6210282444953918,0.8036766648292542,0.5535439252853394,0.7772529721260071,0.4931187033653259,0.7734067440032959,0.654627799987793,0.6085610389709473,0.6128537058830261,0.5175626277923584,0.5760737061500549,0.47477519512176514,0.5374723672866821,0.44168996810913086,0.70046466588974,0.5772411823272705,0.6812980771064758,0.45045316219329834,0.6564493775367737,0.3759574592113495,0.6266514658927917,0.31547364592552185,0.7479005455970764,0.5815909504890442,0.7572405934333801,0.4621502757072449,0.7438435554504395,0.39338719844818115,0.7195936441421509,0.3341516852378845,0.7928636074066162,0.6146799921989441,0.8215009570121765,0.519382119178772,0.8242440223693848,0.45441004633903503,0.8138002753257751,0.39481592178344727,pinch
0.7653968930244446,0.8571389317512512,0.6849393248558044,0.8362821340560913,0.6080968379974365,0.7858364582061768,0.5401418805122375,0.7583094835281372,0.47975653409957886,0.7527176141738892,0.6414187550544739,0.5916386842727661,0.5998702645301819,0.5026398301124573,0.5628966689109802,0.4599056839942932,0.5268648862838745,0.42723700404167175,0.6853898763656616,0.5587848424911499,0.6673334240913391,0.4352229833602905,0.6426327228546143,0.3603082597255707,0.6151794195175171,0.29962044954299927,0.7319499850273132,0.5599521994590759,0.7377161979675293,0.44395530223846436,0.7232136726379395,0.37540769577026367,0.6999962329864502,0.3150382936000824,0.7772098779678345,0.5880513787269592,0.8029800653457642,0.4945659041404724,0.8037053942680359,0.42993831634521484,0.7933287620544434,0.37080052495002747,pinch
0.7549473643302917,0.8422799110412598,0.6754142045974731,0.820555567741394,0.5998632907867432,0.7720698118209839,0.5343326330184937,0.7451993227005005,0.47498875856399536,0.7378610372543335,0.6333051919937134,0.5825034976005554,0.5925577282905579,0.49649518728256226,0.5577959418296814,0.4542968273162842,0.5245320200920105,0.4190141558647156,0.6736706495285034,0.5515995621681213,0.6559416055679321,0.4319470524787903,0.6319831013679504,0.3579690754413605,0.6064924001693726,0.29696428775787354,0.7163768410682678,0.5521591901779175,0.7225872278213501,0.4369165301322937,0.7078261971473694,0.36763525009155273,0.6862892508506775,0.3071666657924652,0.7575578093528748,0.5785484313964844,0.7817161083221436,0.48730921745300293,0.7834783792495728,0.4214845895767212,0.7760995626449585,0.36094382405281067,pinch
0.7477808594703674,0.8265253305435181,0.6699995994567871,0.8101067543029785,0.5947622656822205,0.7644577622413635,0.5316142439842224,0.737994909286499,0.4755643606185913,0.7349189519882202,0.6271582245826721,0.5741749405860901,0.5893170237541199,0.4900752305984497,0.5561324954032898,0.4513685703277588,0.5223537683486938,0.4196348190307617,0.6666253805160522,0.5421558618545532,0.6501719355583191,0.4238895773887634,0.6264285445213318,0.35119280219078064,0.6014571189880371,0.2930257022380829,0.7084223628044128,0.5413563251495361,0.7145577669143677,0.42942458391189575,0.7010610103607178,0.3603958487510681,0.6817659139633179,0.30147939920425415,0.7480937838554382,0.5652531981468201,0.7690247297286987,0.4753918945789337,0.7704681754112244,0.41146278381347656,0.7647870779037476,0.35316410660743713,pinch
0.7341572642326355,0.7494648098945618,0.6656039953231812,0.7618874311447144,0.6032324433326721,0.7403738498687744,0.5431789755821228,0.727540135383606,0.4914698600769043,0.7188804745674133,0.6225301623344421,0.5728850960731506,0.5887104272842407,0.49848583340644836,0.5600503087043762,0.4577755928039551,0.5277255177497864,0.423528254032135,0.6634536385536194,0.5387650728225708,0.6432679295539856,0.4256422221660614,0.6213722229003906,0.35191628336906433,0.5961100459098816,0.2854363024234772,0.7078548073768616,0.5381791591644287,0.708031415939331,0.4286269545555115,0.6974811553955078,0.3569871485233307,0.6803858876228333,0.29335933923721313,0.7509238719940186,0.5592023730278015,0.764369010925293,0.4679470658302307,0.7645769119262695,0.4088488221168518,0.7595104575157166,0.3534119427204132,pinch
